Theta,Alpha,Spatial Frequency,Visibilities Squared,Expected Value,Chi-Squared Value
1.35,0.01,156.3495845691214,0.005966130890011351,0.02571044589570258,0.015162629875241645
1.35,0.01,157.0802547077277,0.005587086464898305,0.024288231477048693,0.014399270901875231
1.35,0.01,157.81762727232268,0.004445971490136067,0.022902463415944034,0.014873600626309458
1.35,0.01,158.56177193834722,0.004055784947271562,0.021553703388020623,0.014205315172392919
1.35,0.01,159.31281706764105,0.003599366131473731,0.02024239765822219,0.013683680316784673
1.35,0.01,160.07082400692727,0.0028816441831653484,0.018969101982550408,0.013643571460845636
1.35,0.01,160.83591351813246,0.0025552566183476553,0.017734257965178895,0.01299192119227642
1.35,0.01,161.608173374966,0.0022755089641748037,0.016538350992279394,0.012300419964096383
1.35,0.01,162.38771680904463,0.001932565316225473,0.015381812914491514,0.011759489077457967
1.35,0.01,163.17463516021826,0.0013179474494587112,0.014265094189677972,0.011750964030371703
1.35,0.01,163.9690335186985,0.0011644314978666924,0.013188607857935542,0.010962553341143186
1.35,0.01,164.77101898086516,0.0005852332622397459,0.012152746873344953,0.01101046311073825
1.35,0.01,165.5807131942661,0.0003350735952478014,0.011157867782854476,0.010497782937281513
1.35,0.01,166.3982151638203,0.0009379591085319561,0.010204335490878583,0.008414632323296771
1.35,0.01,167.22365105020594,0.001205821457810518,0.009292460708455906,0.0070372893060039465
1.35,0.01,127.5354759213719,0.07042172061800098,0.1264399343300676,0.024818426900626266
1.35,0.01,128.08966400842775,0.06952652702337492,0.1236092733898619,0.02366281569600794
1.35,0.01,128.64856087503028,0.06734840711890631,0.12079154682889164,0.023645439246729263
1.35,0.01,129.2122353909369,0.06496849186955002,0.1179873424681526,0.02382457694185028
1.35,0.01,129.78074032083342,0.062580552065528,0.11519734498460592,0.024032905423810706
1.35,0.01,130.35413797799407,0.0599783045644226,0.11242220691390006,0.024464587283435264
1.35,0.01,130.93249175210474,0.0592390251604272,0.10966259171392799,0.023185080930860417
1.35,0.01,131.51587508806642,0.05806909607374751,0.10691913189769714,0.022318980313873645
1.35,0.01,132.10434480421134,0.057016360995734455,0.10419255487893717,0.02136038675595854
1.35,0.01,132.69797678235224,0.05452184279215494,0.10148351519151716,0.021731595228870873
1.35,0.01,133.29682080885726,0.051738762203561946,0.09879280208041101,0.02241137635644731
1.35,0.01,133.90096434049167,0.049508891772607345,0.09612105010803405,0.02260372002017163
1.35,0.01,134.51047799521422,0.046383989010679784,0.0934689872969957,0.023719065839216933
1.35,0.01,135.12542419745952,0.043327354413084884,0.09083739197112825,0.024848838344941927
1.35,0.01,135.74587585289476,0.04206910030869449,0.0882270113632874,0.024148531385142953
1.35,0.01,136.37190717756673,0.04235858643321095,0.08563860240588748,0.021872843904168618
1.35,0.01,137.00360344589203,0.03964156577046637,0.08307289236811605,0.022706325448175677
1.35,0.01,137.64103204706865,0.03745748746526897,0.08053069664889094,0.023038436603436577
1.35,0.01,138.28427131272394,0.035502197409522034,0.07801279973366547,0.02316480521313242
1.35,0.01,138.93341100230958,0.034079037534671106,0.07551995665161655,0.022740343789914682
1.35,0.01,139.5885124540097,0.033404831597723075,0.07305304504328947,0.021518347777203177
1.35,0.01,140.24968867008224,0.031392921269691836,0.0706127611327635,0.021783539040385727
1.35,0.01,140.91699365659517,0.028981090094100884,0.06820003420108355,0.022553149641121335
1.35,0.01,141.59053372528723,0.027877349090686166,0.06581561362886909,0.021868852036924784
1.35,0.01,142.27038614699993,0.02628909198692349,0.06346036642188493,0.021772701940194348
1.35,0.01,142.9566506042276,0.024486590958241898,0.06113509280103384,0.021969586137577782
1.35,0.01,143.6494075072332,0.023583262542827686,0.05884067012420319,0.02112628538620112
1.35,0.01,144.34874937129408,0.022483133586012175,0.056577944065598774,0.020546100089659125
1.35,0.01,145.05477047780087,0.020687520208229986,0.05434776430347603,0.020847445098658445
1.35,0.01,145.76757791814157,0.01965592389091982,0.0521509503237697,0.020247507213503935
1.35,0.01,146.48725885045772,0.018544110103881604,0.049988392157706896,0.019779449412198814
1.35,0.01,147.2139243392335,0.017322953646965136,0.04786091464075882,0.019484940241076824
1.35,0.01,143.2399164312155,0.023900170799144742,0.060190513887374036,0.02188034154228499
1.35,0.01,143.8623460313214,0.02320797779418555,0.05814603011455898,0.02099313568847605
1.35,0.01,144.4900642398234,0.022099507102186246,0.056127215196582286,0.020629652016441603
1.35,0.01,145.12314840695078,0.021268372452794906,0.05413464785688133,0.019953802263441667
1.35,0.01,145.76165779471765,0.01929427021924689,0.05216897002005568,0.020716258852298955
1.35,0.01,146.40566238951902,0.019093848040044,0.050230794090517755,0.019301096606257534
1.35,0.01,147.05523338670855,0.0183213038190719,0.048320733496014255,0.018624836914283256
1.35,0.01,147.71045327503228,0.016332110369047474,0.046439373658471034,0.019518939024564686
1.35,0.01,148.37138586930803,0.015506141202737371,0.0445873579627762,0.018967644796321216
1.35,0.01,149.03811639526944,0.014687240324172554,0.04276527221655441,0.01843495514204708
1.35,0.01,149.71070076986965,0.013357662278450267,0.040973784451144454,0.018613125784525123
1.35,0.01,150.38923721910928,0.012558882007152055,0.039213450451712956,0.018117916449118456
1.35,0.01,151.07380505668854,0.011373240223691457,0.03748487984262591,0.01818913989991716
1.35,0.01,151.764474393851,0.010652685379808936,0.035788704945799346,0.017654158779389185
1.35,0.01,152.4613271137087,0.009627430507670027,0.03412552713860495,0.01758673898577496
1.35,0.01,153.16444657111066,0.009004629989908051,0.032495943271462956,0.01698186740056166
1.35,0.01,153.87392854097928,0.007920666911863808,0.030900520715820026,0.017089475148580426
1.35,0.01,154.58984871067148,0.00741026709184519,0.029339870117944606,0.016390920851015633
1.35,0.01,155.3122950574005,0.006769626852027206,0.027814569933765163,0.015922936445476002
1.35,0.01,156.0413683934012,0.005934420735658648,0.026325168190984686,0.01579410922545498
1.35,0.01,156.77713760990804,0.005252094020972688,0.024872272305158243,0.015477130162465762
1.35,0.01,157.51972962403065,0.004790302808001338,0.02345636830398987,0.014854047164721055
1.35,0.01,158.2692050920265,0.004223345370498749,0.022078063346823603,0.014439262584141589
1.35,0.01,159.02568341663016,0.003530722947104276,0.020737844504901758,0.014277522055623179
1.35,0.01,159.78925138364605,0.0033807809693125472,0.019436249583205667,0.013262747594805845
1.35,0.01,160.5600209502536,0.0029199068550158453,0.018173761779317982,0.012803078024080298
1.35,0.01,161.3380824282603,0.0023474641988114513,0.016950888347709362,0.01258105135837517
1.35,0.01,162.12353972507307,0.002170908932797643,0.015768099742488717,0.011725166693165956
1.35,0.01,162.91649873168745,0.0018766360405165852,0.014625848601643569,0.01111336684495233
1.35,0.01,163.7170797264916,0.0013974341190393302,0.013524551822520955,0.010874074477588447
1.35,0.01,164.52538060009059,0.0010559836454259715,0.012464640259671804,0.010442134151507574
1.35,0.01,165.341526093207,0.0009550961732197584,0.011446489664048999,0.009615990632055402
1.35,0.01,17.938482005197834,0.9906694388902934,0.9665490880534042,0.0006019263084364656
1.35,0.01,18.01643124210879,1.0039325337610379,0.966261891972014,0.0014686259124850754
1.35,0.01,18.095042791655146,0.9899254484330101,0.9659710669234579,0.0005940264808683391
1.35,0.01,18.174326340701636,1.020128336948559,0.9656765476248892,0.0030703835231805305
1.35,0.01,18.25428931085672,0.991745975528869,0.9653782764610078,0.0007201897650753376
1.35,0.01,18.334940466784033,1.0675464447446301,0.9650761901066285,0.010880128629447136
1.35,0.01,18.416288724549727,1.066874227040093,0.9647702239054788,0.010805917510504238
1.35,0.01,18.49834441453463,1.0053426078154764,0.9644603070692872,0.0017329510629427972
1.35,0.01,18.581115528512182,1.0249818270083146,0.9641463768197116,0.003838578963349724
1.35,0.01,18.66461273962665,1.0110432584413562,0.9638283594046851,0.0023129083817578816
1.35,0.01,18.748843050571686,1.0082755632914548,0.9635061942193345,0.0020802112317914855
1.35,0.01,18.833818762564654,1.037012193994866,0.9631797995699366,0.005659610457935617
1.35,0.01,18.919549808363268,1.0099081912033303,0.962849101869327,0.0023000051458180086
1.35,0.01,19.006044968266405,0.9822514662900221,0.9625140310981488,0.0004047383574335394
1.35,0.01,19.093314496809054,0.9696454447769876,0.9621745106488996,5.800907852837162e-05
1.35,0.01,19.18136883283742,0.9999817716959194,0.9618304622432993,0.001513283754347761
1.35,0.01,19.27021997061096,0.9888404153249561,0.9614818005131224,0.0007784794304196242
1.35,0.01,19.359877388746565,0.975132873053027,0.9611284489347048,0.00020405586277590963
1.35,0.01,19.45035210496676,0.9744490976716567,0.9607703239467232,0.00019474878225766746
1.35,0.01,19.541656744372904,0.983562715309093,0.9604073345338052,0.0005582752646394896
1.35,0.01,19.63379993447749,1.007778428727305,0.9600394045026952,0.0023738759297056416
1.35,0.01,19.726797569595064,1.011762139199961,0.9596664275433564,0.002828027630346034
1.35,0.01,19.8206572459405,0.9814327325035799,0.9592883294117398,0.0005111858168801097
1.35,0.01,19.915393916774434,0.9868640692216016,0.9589050051696808,0.0008152103268259471
1.35,0.01,20.011018450614745,0.999513944903275,0.9585163651166707,0.0017535449675440875
1.35,0.01,20.10754486828676,1.006611889831064,0.9581223055327436,0.0024540079819105913
1.35,0.01,20.204984479883176,0.9628285272291411,0.9577227324720475,2.7219924115485508e-05
1.35,0.01,20.30335029812556,0.982477379886834,0.9573175437758047,0.0006612407317191121
1.35,0.01,20.40265558414786,0.9956327397647559,0.956906634930069,0.001567249239291518
1.35,0.01,20.502915400872155,0.9881947858991623,0.9564898925541794,0.0010509261727089346
1.35,0.01,20.604142007512937,1.0091757307766378,0.9560672134866545,0.0029501216744525775
1.35,0.01,20.706351025827487,1.0037259512061676,0.9556384791094994,0.002419748705391844
1.35,0.01,111.91579140709909,0.14529446399198062,0.22104625432447317,0.025959877746467613
1.35,0.01,112.40210627677097,0.1496970041064687,0.2176804469014821,0.021231803591227352
1.35,0.01,112.89255322644426,0.14312717472223613,0.21431232708612857,0.023644584452830412
1.35,0.01,113.38719269117327,0.14469760604344503,0.21094229651219235,0.020803599315353506
1.35,0.01,113.88607097338104,0.13596009735154918,0.20757087319666198,0.0247053121575511
1.35,0.01,114.3892427546325,0.1426327563987805,0.2041985375059939,0.018562059501675197
1.35,0.01,114.89676366107254,0.1409906551427492,0.2008257838010786,0.017827604373276715
1.35,0.01,115.4086981425663,0.1288755475197449,0.1974530691396776,0.023817692437110415
1.35,0.01,115.92509605872002,0.13044742614853774,0.19408096816934844,0.020863599910430495
1.35,0.01,116.44602399785407,0.12703811124143652,0.19071000272838604,0.021257981791861433
1.35,0.01,116.97152564883818,0.12506460636180258,0.18734072201447952,0.020701930360265394
1.35,0.01,117.50167775732311,0.12346754233930612,0.18397369819828774,0.019899555929378216
1.35,0.01,118.03654229245653,0.12109890100373158,0.18060947881542935,0.019608654510881555
1.35,0.01,118.57617403334959,0.11698048194200794,0.1772487148710777,0.0204924470286543
1.35,0.01,119.12063695667526,0.10945156858732626,0.17389202158515313,0.02388017543709826
1.35,0.01,119.66999618899972,0.11118040442159517,0.17054003033271078,0.02066122060277213
1.35,0.01,120.2243265609044,0.0983958658270063,0.16719333765087543,0.028309095301628995
1.35,0.01,120.78368720821311,0.0994442539616421,0.1638526592573015,0.025318128442551144
1.35,0.01,121.34814686902398,0.09700143529247529,0.16051867630885291,0.02513377258712229
1.35,0.01,121.91778430965678,0.09821627989347388,0.1571920360266038,0.022126692289205784
1.35,0.01,122.4926533560087,0.09248776148919326,0.15387355569296168,0.024489040453100876
1.35,0.01,123.07285317058368,0.09500192208641514,0.15056381559554197,0.020503757812650413
1.35,0.01,123.65843114515084,0.09084522595943491,0.14726371836742105,0.021614599447016075
1.35,0.01,124.2494805711046,0.08576678582828823,0.1439739307092996,0.02353253605362741
1.35,0.01,124.84606925567513,0.08277153899357861,0.14069528902589407,0.023847001850848527
1.35,0.01,125.44828467291757,0.08076369386928177,0.13742854694045334,0.02336418193353031
1.35,0.01,126.05619738498835,0.075392769529473,0.13417457657036239,0.025752276827051217
1.35,0.01,126.66988857651803,0.07354275027697096,0.13093421778065845,0.025155995110037403
1.35,0.01,127.28944098194862,0.07221782894781503,0.12770832863477544,0.024111156949790952
1.35,0.01,127.9149485768376,0.07017610680947581,0.12449773625013787,0.023701952452853017
1.35,0.01,128.54648784478545,0.06820541211512758,0.12130338489572229,0.023242506512348785
1.35,0.01,129.18415624784768,0.0679225889653876,0.11812613878707776,0.021336483530050347
1.35,0.01,87.0125095098569,0.33633655917653515,0.4233058802933726,0.017868078776230527
1.35,0.01,87.39061055073847,0.344005113641947,0.41988417700754893,0.013712429694957319
1.35,0.01,87.77192420930248,0.34486917677290374,0.4164411644341318,0.012300775848467338
1.35,0.01,88.15649747271374,0.3458427499210754,0.41297679440320767,0.01091339753131153
1.35,0.01,88.54436634027117,0.3197808018714584,0.40949113070047055,0.019653522372615917
1.35,0.01,88.93557332590535,0.31456127236011705,0.4059841914866027,0.02058737831885198
1.35,0.01,89.33016167794075,0.33730787968807124,0.4024560019662221,0.010545942452425188
1.35,0.01,89.72818150498523,0.3380449072269053,0.39890654026026506,0.009285729868130515
1.35,0.01,90.12967157198345,0.33620994469693793,0.3953359002714431,0.008842805877730914
1.35,0.01,90.53468365015365,0.32980564089020226,0.39174407500786096,0.009793050784164547
1.35,0.01,90.94325170680415,0.32606998810729904,0.3881312306442126,0.009923442179164004
1.35,0.01,91.35543541029435,0.310935038382467,0.3844973215869898,0.014073984931617068
1.35,0.01,91.77128294051903,0.31336413912235056,0.3808424206531488,0.01195591202928676
1.35,0.01,92.1908368872492,0.30524647652172865,0.3771666663341057,0.013714132674880598
1.35,0.01,92.6141469911943,0.2976855725832189,0.37347015130893646,0.01537820988506144
1.35,0.01,93.04126388708508,0.3063445022862029,0.3697529782307401,0.010873840261808305
1.35,0.01,93.47224575434907,0.285964312983772,0.36601520270212295,0.01750786551321142
1.35,0.01,93.90713857002282,0.28854792406303076,0.3622570052218941,0.01499771865545014
1.35,0.01,94.345995776738,0.280807206280285,0.3584785206848093,0.016828994579094477
1.35,0.01,94.78887861388772,0.2832759913776225,0.35467983717025114,0.014374962035211882
1.35,0.01,95.23582893013635,0.28003281733605634,0.3508612295343293,0.014298142833241188
1.35,0.01,95.68692382254238,0.2841844321198629,0.34702269256570123,0.011378641974865725
1.35,0.01,96.14220013735167,0.269549588178412,0.34316458606152667,0.01579174580782459
1.35,0.01,96.60173040694089,0.2636298880617505,0.33928698876318014,0.016870664293412024
1.35,0.01,97.0655673502087,0.26652201060492053,0.3353901705545944,0.014141211851889483
1.35,0.01,97.53377897665541,0.2596958367491231,0.3314742963734081,0.015543127543835793
1.35,0.01,98.00642014708517,0.25931065547201354,0.3275396658382759,0.014212623205941893
1.35,0.01,98.48355398108406,0.24855024796183836,0.32358653425824735,0.017400119180061804
1.35,0.01,98.96524480318877,0.23816250829560678,0.31961517279229446,0.020757889857505273
1.35,0.01,99.45156567770043,0.24392973353771,0.3156258075794203,0.01628614298816791
1.35,0.01,99.9425760692391,0.2333683339551023,0.31161880397545283,0.019649443423472343
1.35,0.01,100.43835175279531,0.23901896494390482,0.30759442205349663,0.01528829192153424
1.35,0.01,94.58678219662706,0.2386674933614757,0.35641143663814334,0.038897843203652784
